siRNA_reference,number
Ref_146390,0
Ref_146391,0
Ref_146392,0
Ref_146393,0
Ref_146394,0
Ref_146395,0
Ref_146396,0
Ref_146397,0
Ref_146398,0
Ref_146399,0
Ref_146400,0
Ref_146401,0
Ref_146402,0
Ref_146403,0
Ref_146404,0
Ref_146405,0
Ref_146406,0
Ref_146407,0
Ref_146408,0
Ref_146409,0
Ref_146410,0
Ref_146411,0
Ref_146412,0
Ref_146413,0
Ref_146414,0
Ref_146415,0
Ref_146416,0
Ref_146417,0
Ref_146418,0
Ref_146419,0
Ref_146420,0
Ref_146421,0
Ref_146422,0
Ref_146423,0
Ref_146424,0
Ref_146425,0
Ref_146426,0
Ref_146427,0
Ref_146428,0
Ref_146429,0
Ref_146430,0
Ref_146431,0
Ref_146432,0
Ref_146433,0
Ref_146434,0
Ref_146435,0
Ref_146436,0
Ref_146437,0
Ref_146438,0
Ref_146439,0
Ref_146440,0
Ref_146441,0
Ref_146442,0
Ref_146443,0
Ref_146444,0
Ref_146445,0
Ref_146446,0
Ref_146447,0
Ref_146448,0
Ref_146449,0
Ref_146450,0
Ref_146451,0
Ref_146452,0
Ref_146453,0
Ref_146454,0
Ref_146455,0
Ref_146456,0
Ref_146457,0
Ref_146458,0
Ref_146459,0
Ref_146460,0
Ref_146461,0
Ref_146462,1
Ref_146463,0
Ref_146464,0
Ref_146465,0
Ref_146466,0
Ref_146467,0
Ref_146468,0
Ref_146469,0
Ref_146470,0
Ref_146471,0
Ref_146472,0
Ref_146473,0
Ref_146474,0
Ref_146475,0
Ref_146476,0
Ref_146477,0
Ref_146478,0
Ref_146479,0
Ref_146480,0
Ref_146481,0
Ref_146482,0
Ref_146483,0
Ref_146484,0
Ref_146485,0
Ref_146486,0
Ref_146487,0
Ref_146488,0
Ref_146489,0
Ref_146490,0
Ref_146491,0
Ref_146492,0
Ref_146493,0
Ref_146494,1
Ref_146495,0
Ref_146496,0
Ref_146497,0
Ref_146498,0
Ref_146499,0
Ref_146500,1
Ref_146501,0
Ref_146502,0
Ref_146503,0
Ref_146504,0
Ref_146505,0
Ref_146506,0
Ref_146507,1
Ref_146508,0
Ref_146509,0
Ref_146510,0
Ref_146511,0
Ref_146512,0
Ref_146513,0
Ref_146514,0
Ref_146515,0
Ref_146516,0
Ref_146517,0
Ref_146518,0
Ref_146519,0
Ref_146520,0
Ref_146521,0
Ref_146522,0
Ref_146523,0
Ref_146524,0
Ref_146525,0
Ref_146526,0
Ref_146527,0
Ref_146528,0
Ref_146529,0
Ref_146530,0
Ref_146531,0
Ref_146532,0
Ref_146533,0
Ref_146534,0
Ref_146535,0
Ref_146536,0
Ref_146537,0
Ref_146538,0
Ref_146539,0
Ref_146540,0
Ref_146541,0
Ref_146542,0
Ref_146543,0
Ref_146544,0
Ref_146545,0
Ref_146546,0
Ref_146547,0
Ref_146548,0
Ref_146549,0
Ref_146550,1
Ref_146551,0
Ref_146552,0
Ref_146553,0
Ref_146554,0
Ref_146555,0
Ref_146556,0
Ref_146557,0
Ref_146558,0
Ref_146559,0
Ref_146560,0
Ref_146561,0
Ref_146562,0
Ref_146563,0
Ref_146564,0
Ref_146565,0
Ref_146566,0
Ref_146567,0
Ref_146568,0
Ref_146569,0
Ref_146570,0
Ref_146571,0
Ref_146572,0
Ref_146573,0
Ref_146574,0
Ref_146575,0
Ref_146576,0
Ref_146577,0
Ref_146578,0
Ref_146579,0
Ref_146580,0
Ref_146581,0
Ref_146582,0
Ref_146583,0
Ref_146584,0
Ref_146585,0
Ref_146586,0
Ref_146587,0
Ref_146588,0
Ref_146589,0
Ref_146590,0
Ref_146591,0
Ref_146592,1
Ref_146593,0
Ref_146594,0
Ref_146595,0
Ref_146596,0
Ref_146597,0
Ref_146598,1
Ref_146599,0
Ref_146600,0
Ref_146601,0
Ref_146602,0
Ref_146603,0
Ref_146604,0
Ref_146605,0
Ref_146606,0
Ref_146607,0
Ref_146608,0
Ref_146609,0
Ref_146610,0
Ref_146611,0
Ref_146612,0
Ref_146613,0
Ref_146614,0
Ref_146615,0
Ref_146616,0
Ref_146617,0
Ref_146618,0
Ref_146619,0
Ref_146620,0
Ref_146621,0
Ref_146622,0
Ref_146623,0
Ref_146624,0
Ref_146625,0
Ref_146626,0
Ref_146627,0
Ref_146628,0
Ref_146629,0
Ref_146630,0
Ref_146631,0
Ref_146632,0
Ref_146633,0
Ref_146634,0
Ref_146635,0
Ref_146636,0
Ref_146637,0
Ref_146638,0
Ref_146639,0
Ref_146640,0
Ref_146641,0
Ref_146642,0
Ref_146643,0
Ref_146644,0
Ref_146645,0
Ref_146646,0
Ref_146647,0
Ref_146648,0
Ref_146649,0
Ref_146650,0
Ref_146651,0
Ref_146652,0
Ref_146653,0
Ref_146654,0
Ref_146655,0
Ref_146656,0
Ref_146657,0
Ref_146658,0
Ref_146659,0
Ref_146660,0
Ref_146661,0
Ref_146662,0
Ref_146663,0
Ref_146664,0
Ref_146665,0
Ref_146666,0
Ref_146667,0
Ref_146668,0
Ref_146669,0
Ref_146670,0
Ref_146671,0
Ref_146672,0
Ref_146673,0
Ref_146674,0
Ref_146675,0
Ref_146676,0
Ref_146677,0
Ref_146678,0
Ref_146679,1
Ref_146680,0
Ref_146681,0
Ref_146682,0
Ref_146683,0
Ref_146684,0
Ref_146685,0
Ref_146686,0
Ref_146687,0
Ref_146688,0
Ref_146689,0
Ref_146690,0
Ref_146691,0
Ref_146692,0
Ref_146693,0
Ref_146694,0
Ref_146695,0
Ref_146696,5
Ref_146697,0
Ref_146698,0
Ref_146699,1
Ref_146700,0
Ref_146701,1
Ref_146702,0
Ref_146703,0
Ref_146704,0
Ref_146705,0
Ref_146706,0
Ref_146707,0
Ref_146708,0
Ref_146709,0
Ref_146710,0
Ref_146711,0
Ref_146712,0
Ref_146713,0
Ref_146714,0
Ref_146715,0
Ref_146716,0
Ref_146717,0
Ref_146718,1
Ref_146719,0
Ref_146720,0
Ref_146721,0
Ref_146722,0
Ref_146723,0
Ref_146724,0
Ref_146725,0
Ref_146726,0
Ref_146727,0
Ref_146728,0
Ref_146729,0
Ref_146730,0
Ref_146731,0
Ref_146732,0
Ref_146733,0
Ref_146734,0
Ref_146735,0
Ref_146736,0
Ref_146737,0
Ref_146738,0
Ref_146739,0
Ref_146740,0
Ref_146741,1
Ref_146742,0
Ref_146743,0
Ref_146744,0
Ref_146745,0
Ref_146746,0
Ref_146747,0
Ref_146748,0
Ref_146749,0
Ref_146750,0
Ref_146751,0
Ref_146752,0
Ref_146753,0
Ref_146754,0
Ref_146755,0
Ref_146756,0
Ref_146757,0
Ref_146758,0
Ref_146759,0
Ref_146760,0
Ref_146761,0
Ref_146762,0
Ref_146763,0
Ref_146764,0
Ref_146765,0
Ref_146766,0
Ref_146767,0
Ref_146768,0
Ref_146769,0
Ref_146770,0
Ref_146771,0
Ref_146772,0
Ref_146773,0
Ref_146774,0
Ref_146775,0
Ref_146776,0
Ref_146777,0
Ref_146778,0
Ref_146779,0
Ref_146780,0
Ref_146781,0
Ref_146782,0
Ref_146783,0
Ref_146784,0
Ref_146785,0
Ref_146786,0
Ref_146787,0
Ref_146788,0
Ref_146789,0
Ref_146790,0
Ref_146791,0
Ref_146792,0
Ref_146793,0
Ref_146794,0
Ref_146795,0
Ref_146796,0
Ref_146797,0
Ref_146798,0
Ref_146799,0
Ref_146800,0
Ref_146801,0
Ref_146802,0
Ref_146803,0
Ref_146804,0
Ref_146805,0
Ref_146806,0
Ref_146807,0
Ref_146808,0
Ref_146809,0
Ref_146810,0
Ref_146811,0
Ref_146812,0
Ref_146813,0
Ref_146814,0
Ref_146815,0
Ref_146816,0
Ref_146817,0
Ref_146818,0
Ref_146819,0
Ref_146820,0
Ref_146821,0
Ref_146822,0
Ref_146823,1
Ref_146824,0
Ref_146825,0
Ref_146826,0
Ref_146827,0
Ref_146828,0
Ref_146829,0
Ref_146830,0
Ref_146831,0
Ref_146832,0
Ref_146833,0
Ref_146834,0
Ref_146835,0
Ref_146836,1
Ref_146837,0
Ref_146838,0
Ref_146839,0
Ref_146840,0
Ref_146841,0
Ref_146842,0
Ref_146843,0
Ref_146844,0
Ref_146845,0
Ref_146846,0
Ref_146847,0
Ref_146848,0
Ref_146849,0
Ref_146850,0
Ref_146851,0
Ref_146852,0
Ref_146853,0
Ref_146854,0
Ref_146855,0
Ref_146856,0
Ref_146857,0
Ref_146858,0
Ref_146859,0
Ref_146860,0
Ref_146861,0
Ref_146862,0
Ref_146863,0
Ref_146864,1
Ref_146865,0
Ref_146866,0
Ref_146867,0
Ref_146868,0
Ref_146869,0
Ref_146870,0
Ref_146871,0
Ref_146872,0
Ref_146873,0
Ref_146874,0
Ref_146875,0
Ref_146876,0
Ref_146877,0
Ref_146878,0
Ref_146879,0
Ref_146880,0
Ref_146881,0
Ref_146882,0
Ref_146883,0
Ref_146884,0
Ref_146885,0
Ref_146886,0
Ref_146887,0
Ref_146888,0
Ref_146889,0
Ref_146890,0
Ref_146891,0
Ref_146892,1
Ref_146893,0
Ref_146894,0
Ref_146895,0
Ref_146896,0
Ref_146897,0
Ref_146898,0
Ref_146899,0
Ref_146900,0
Ref_146901,0
Ref_146902,1
Ref_146903,0
Ref_146904,3
Ref_146905,0
Ref_146906,0
Ref_146907,0
Ref_146908,0
Ref_146909,0
Ref_146910,0
Ref_146911,0
Ref_146912,0
Ref_146913,0
Ref_146914,0
Ref_146915,0
Ref_146916,0
Ref_146917,0
Ref_146918,0
Ref_146919,0
Ref_146920,0
Ref_146921,0
Ref_146922,0
Ref_146923,0
Ref_146924,0
Ref_146925,0
Ref_146926,0
Ref_146927,1
Ref_146928,0
Ref_146929,2
Ref_146930,0
Ref_146931,0
Ref_146932,0
Ref_146933,0
Ref_146934,0
Ref_146935,0
Ref_146936,0
Ref_146937,0
Ref_146938,0
Ref_146939,0
Ref_146940,0
Ref_146941,0
Ref_146942,0
Ref_146943,0
Ref_146944,0
Ref_146945,0
Ref_146946,1
Ref_146947,0
Ref_146948,0
Ref_146949,0
Ref_146950,0
Ref_146951,0
Ref_146952,1
Ref_146953,0
Ref_146954,0
Ref_146955,0
Ref_146956,0
Ref_146957,0
Ref_146958,0
Ref_146959,0
Ref_146960,0
Ref_146961,0
Ref_146962,0
Ref_146963,0
Ref_146964,0
Ref_146965,0
Ref_146966,0
Ref_146967,0
Ref_146968,0
Ref_146969,0
Ref_146970,0
Ref_146971,0
Ref_146972,0
Ref_146973,0
Ref_146974,0
Ref_146975,0
Ref_146976,0
Ref_146977,0
Ref_146978,0
Ref_146979,0
Ref_146980,0
Ref_146981,0
Ref_146982,0
Ref_146983,0
Ref_146984,0
Ref_146985,0
Ref_146986,0
Ref_146987,0
Ref_146988,0
Ref_146989,1
Ref_146990,0
Ref_146991,0
Ref_146992,0
Ref_146993,0
Ref_146994,0
Ref_146995,0
Ref_146996,0
Ref_146997,0
Ref_146998,0
Ref_146999,0
Ref_147000,0
Ref_147001,0
Ref_147002,0
Ref_147003,0
Ref_147004,0
Ref_147005,0
Ref_147006,0
Ref_147007,0
Ref_147008,0
Ref_147009,0
Ref_147010,0
Ref_147011,0
Ref_147012,0
Ref_147013,0
Ref_147014,0
Ref_147015,0
Ref_147016,0
Ref_147017,0
Ref_147018,0
Ref_147019,0
Ref_147020,0
Ref_147021,0
Ref_147022,0
Ref_147023,0
Ref_147024,0
Ref_147025,0
Ref_147026,0
Ref_147027,0
Ref_147028,0
Ref_147029,0
Ref_147030,0
Ref_147031,0
Ref_147032,0
Ref_147033,0
Ref_147034,0
Ref_147035,0
Ref_147036,0
Ref_147037,0
Ref_147038,1
Ref_147039,0
Ref_147040,0
Ref_147041,0
Ref_147042,0
Ref_147043,0
Ref_147044,0
Ref_147045,0
Ref_147046,0
Ref_147047,0
Ref_147048,0
Ref_147049,0
Ref_147050,0
Ref_147051,0
Ref_147052,0
Ref_147053,0
Ref_147054,0
Ref_147055,0
Ref_147056,0
Ref_147057,0
Ref_147058,0
Ref_147059,0
Ref_147060,0
Ref_147061,0
Ref_147062,0
Ref_147063,0
Ref_147064,0
Ref_147065,0
Ref_147066,0
Ref_147067,0
Ref_147068,0
Ref_147069,0
Ref_147070,0
Ref_147071,0
Ref_147072,0
Ref_147073,0
Ref_147074,0
Ref_147075,0
Ref_147076,0
Ref_147077,0
Ref_147078,0
Ref_147079,0
Ref_147080,0
Ref_147081,0
Ref_147082,0
Ref_147083,0
Ref_147084,0
Ref_147085,0
Ref_147086,0
Ref_147087,0
Ref_147088,0
Ref_147089,0
Ref_147090,0
Ref_147091,0
Ref_147092,0
Ref_147093,0
Ref_147094,0
Ref_147095,0
Ref_147096,0
Ref_147097,0
Ref_147098,0
Ref_147099,0
Ref_147100,0
Ref_147101,0
Ref_147102,0
Ref_147103,0
Ref_147104,0
Ref_147105,0
Ref_147106,2
Ref_147107,0
Ref_147108,0
Ref_147109,0
Ref_147110,0
Ref_147111,0
Ref_147112,0
Ref_147113,0
Ref_147114,0
Ref_147115,0
Ref_147116,0
Ref_147117,0
Ref_147118,0
Ref_147119,0
Ref_147120,0
Ref_147121,3
Ref_147122,0
Ref_147123,0
Ref_147124,0
Ref_147125,0
Ref_147126,0
Ref_147127,0
Ref_147128,0
Ref_147129,0
Ref_147130,0
Ref_147131,0
Ref_147132,0
Ref_147133,0
Ref_147134,0
Ref_147135,0
Ref_147136,0
Ref_147137,0
Ref_147138,0
Ref_147139,0
Ref_147140,0
Ref_147141,0
Ref_147142,0
Ref_147143,0
Ref_147144,0
Ref_147145,0
Ref_147146,0
Ref_147147,0
Ref_147148,0
Ref_147149,0
Ref_147150,0
Ref_147151,0
Ref_147152,0
Ref_147153,0
Ref_147154,1
Ref_147155,0
Ref_147156,0
Ref_147157,0
Ref_147158,0
Ref_147159,0
Ref_147160,0
Ref_147161,0
Ref_147162,0
Ref_147163,0
Ref_147164,0
Ref_147165,0
Ref_147166,0
Ref_147167,0
Ref_147168,0
Ref_147169,0
Ref_147170,0
Ref_147171,0
Ref_147172,0
Ref_147173,0
Ref_147174,0
Ref_147175,0
Ref_147176,0
Ref_147177,0
Ref_147178,0
Ref_147179,0
Ref_147180,0
Ref_147181,0
Ref_147182,1
Ref_147183,0
Ref_147184,0
Ref_147185,0
Ref_147186,0
Ref_147187,0
Ref_147188,0
Ref_147189,0
Ref_147190,0
Ref_147191,0
Ref_147192,0
Ref_147193,0
Ref_147194,0
Ref_147195,0
Ref_147196,0
Ref_147197,0
Ref_147198,0
Ref_147199,0
Ref_147200,0
Ref_147201,0
Ref_147202,0
Ref_147203,0
Ref_147204,0
Ref_147205,0
Ref_147206,0
Ref_147207,0
Ref_147208,0
Ref_147209,0
Ref_147210,0
Ref_147211,0
Ref_147212,0
Ref_147213,1
Ref_147214,0
Ref_147215,0
Ref_147216,0
Ref_147217,0
Ref_147218,0
Ref_147219,0
Ref_147220,0
Ref_147221,0
Ref_147222,0
Ref_147223,0
Ref_147224,0
Ref_147225,0
Ref_147226,0
Ref_147227,0
Ref_147228,0
Ref_147229,0
Ref_147230,0
Ref_147231,0
Ref_147232,0
Ref_147233,0
Ref_147234,1
Ref_147235,0
Ref_147236,0
Ref_147237,0
Ref_147238,0
Ref_147239,0
Ref_147240,0
Ref_147241,0
Ref_147242,0
Ref_147243,0
Ref_147244,0
Ref_147245,0
Ref_147246,0
Ref_147247,0
Ref_147248,0
Ref_147249,0
Ref_147250,0
Ref_147251,0
Ref_147252,0
Ref_147253,0
Ref_147254,0
Ref_147255,0
Ref_147256,0
Ref_147257,0
Ref_147258,0
Ref_147259,0
Ref_147260,0
Ref_147261,0
Ref_147262,0
Ref_147263,0
Ref_147264,2
Ref_147265,0
Ref_147266,0
Ref_147267,0
Ref_147268,0
Ref_147269,0
Ref_147270,0
Ref_147271,0
Ref_147272,0
Ref_147273,0
Ref_147274,0
Ref_147275,0
Ref_147276,0
Ref_147277,0
Ref_147278,0
Ref_147279,0
Ref_147280,0
Ref_147281,0
Ref_147282,0
Ref_147283,0
Ref_147284,0
Ref_147285,0
Ref_147286,0
Ref_147287,0
Ref_147288,0
Ref_147289,0
Ref_147290,0
Ref_147291,0
Ref_147292,0
Ref_147293,0
Ref_147294,0
Ref_147295,0
Ref_147296,0
Ref_147297,0
Ref_147298,0
Ref_147299,0
Ref_147300,0
Ref_147301,0
Ref_147302,0
Ref_147303,0
Ref_147304,0
Ref_147305,0
Ref_147306,0
Ref_147307,0
Ref_147308,0
Ref_147309,0
Ref_147310,0
Ref_147311,0
Ref_147312,0
Ref_147313,0
Ref_147314,0
Ref_147315,0
Ref_147316,0
Ref_147317,0
Ref_147318,1
Ref_147319,0
Ref_147320,0
Ref_147321,0
Ref_147322,0
Ref_147323,0
Ref_147324,0
Ref_147325,0
Ref_147326,0
Ref_147327,0
Ref_147328,0
Ref_147329,0
Ref_147330,1
Ref_147331,0
Ref_147332,0
Ref_147333,0
Ref_147334,0
Ref_147335,0
Ref_147336,0
Ref_147337,0
Ref_147338,0
Ref_147339,0
Ref_147340,0
Ref_147341,0
Ref_147342,0
Ref_147343,0
Ref_147344,0
Ref_147345,0
Ref_147346,0
Ref_147347,0
Ref_147348,0
Ref_147349,0
Ref_147350,0
Ref_147351,0
Ref_147352,0
Ref_147353,0
Ref_147354,0
Ref_147355,0
Ref_147356,0
Ref_147357,0
Ref_147358,0
Ref_147359,0
Ref_147360,0
Ref_147361,0
Ref_147362,0
Ref_147363,0
Ref_147364,0
Ref_147365,0
Ref_147366,0
Ref_147367,0
Ref_147368,0
Ref_147369,0
Ref_147370,0
Ref_147371,0
Ref_147372,0
Ref_147373,0
Ref_147374,0
Ref_147375,0
Ref_147376,2
Ref_147377,0
Ref_147378,0
Ref_147379,0
Ref_147380,0
Ref_147381,0
Ref_147382,0
Ref_147383,0
Ref_147384,0
Ref_147385,0
Ref_147386,0
Ref_147387,0
Ref_147388,0
Ref_147389,0
Ref_147390,0
Ref_147391,0
Ref_147392,0
Ref_147393,0
Ref_147394,0
Ref_147395,0
Ref_147396,0
Ref_147397,0
Ref_147398,0
Ref_147399,0
Ref_147400,0
Ref_147401,0
Ref_147402,0
Ref_147403,0
Ref_147404,0
Ref_147405,0
Ref_147406,0
Ref_147407,0
Ref_147408,0
Ref_147409,0
Ref_147410,0
Ref_147411,0
Ref_147412,0
Ref_147413,0
Ref_147414,0
Ref_147415,0
Ref_147416,0
Ref_147417,0
Ref_147418,0
Ref_147419,0
Ref_147420,0
Ref_147421,0
Ref_147422,0
Ref_147423,0
Ref_147424,0
Ref_147425,0
Ref_147426,0
Ref_147427,0
Ref_147428,0
Ref_147429,0
Ref_147430,0
Ref_147431,0
Ref_147432,0
Ref_147433,0
Ref_147434,0
Ref_147435,0
Ref_147436,0
Ref_147437,0
Ref_147438,0
Ref_147439,1
Ref_147440,0
Ref_147441,0
Ref_147442,0
Ref_147443,0
Ref_147444,0
Ref_147445,0
Ref_147446,0
Ref_147447,0
Ref_147448,0
Ref_147449,0
Ref_147450,0
Ref_147451,0
Ref_147452,0
Ref_147453,0
Ref_147454,0
Ref_147455,0
Ref_147456,0
Ref_147457,0
Ref_147458,0
Ref_147459,0
Ref_147460,0
Ref_147461,0
Ref_147462,0
Ref_147463,0
Ref_147464,0
Ref_147465,0
Ref_147466,1
Ref_147467,0
Ref_147468,0
Ref_147469,0
Ref_147470,0
Ref_147471,0
Ref_147472,0
Ref_147473,0
Ref_147474,0
Ref_147475,1
Ref_147476,0
Ref_147477,0
Ref_147478,0
Ref_147479,0
Ref_147480,0
Ref_147481,1
Ref_147482,0
Ref_147483,0
Ref_147484,0
Ref_147485,0
Ref_147486,0
Ref_147487,0
Ref_147488,0
Ref_147489,0
Ref_147490,0
Ref_147491,0
Ref_147492,0
Ref_147493,0
Ref_147494,0
Ref_147495,0
Ref_147496,0
Ref_147497,0
Ref_147498,0
Ref_147499,0
Ref_147500,0
Ref_147501,0
Ref_147502,0
Ref_147503,0
Ref_147504,0
Ref_147505,0
Ref_147506,0
Ref_147507,0
Ref_147508,0
Ref_147509,0
Ref_147510,0
Ref_147511,0
Ref_147512,0
Ref_147513,0
Ref_147514,0
Ref_147515,0
Ref_147516,0
Ref_147517,0
Ref_147518,0
Ref_147519,0
Ref_147520,0
Ref_147521,0
Ref_147522,0
Ref_147523,0
Ref_147524,0
Ref_147525,0
Ref_147526,0
Ref_147527,1
Ref_147528,0
Ref_147529,0
Ref_147530,0
Ref_147531,0
Ref_147532,0
Ref_147533,0
Ref_147534,0
Ref_147535,0
Ref_147536,0
Ref_147537,0
Ref_147538,0
Ref_147539,0
Ref_147540,0
Ref_147541,0
Ref_147542,0
Ref_147543,0
Ref_147544,0
Ref_147545,0
Ref_147546,0
Ref_147547,0
Ref_147548,0
Ref_147549,1
Ref_147550,0
Ref_147551,0
Ref_147552,0
Ref_147553,0
Ref_147554,0
Ref_147555,0
Ref_147556,0
Ref_147557,0
Ref_147558,0
Ref_147559,0
Ref_147560,0
Ref_147561,0
Ref_147562,0
Ref_147563,0
Ref_147564,0
Ref_147565,0
Ref_147566,0
Ref_147567,0
Ref_147568,0
Ref_147569,0
Ref_147570,0
Ref_147571,0
Ref_147572,0
Ref_147573,0
Ref_147574,0
Ref_147575,0
Ref_147576,0
Ref_147577,0
Ref_147578,0
Ref_147579,0
Ref_147580,0
Ref_147581,0
Ref_147582,0
Ref_147583,0
Ref_147584,0
Ref_147585,2
Ref_147586,0
Ref_147587,0
Ref_147588,0
Ref_147589,0
Ref_147590,0
Ref_147591,0
Ref_147592,0
Ref_147593,0
Ref_147594,0
Ref_147595,0
Ref_147596,0
Ref_147597,0
Ref_147598,0
Ref_147599,0
Ref_147600,0
Ref_147601,0
Ref_147602,0
Ref_147603,0
Ref_147604,0
Ref_147605,0
Ref_147606,0
Ref_147607,0
Ref_147608,0
Ref_147609,0
Ref_147610,2
Ref_147611,0
Ref_147612,0
Ref_147613,0
Ref_147614,0
Ref_147615,0
Ref_147616,0
Ref_147617,0
Ref_147618,0
Ref_147619,0
Ref_147620,0
Ref_147621,0
Ref_147622,0
Ref_147623,0
Ref_147624,0
Ref_147625,0
Ref_147626,0
Ref_147627,0
Ref_147628,0
Ref_147629,0
Ref_147630,0
Ref_147631,0
Ref_147632,0
Ref_147633,0
Ref_147634,0
Ref_147635,0
Ref_147636,0
Ref_147637,0
Ref_147638,0
Ref_147639,0
Ref_147640,0
Ref_147641,0
Ref_147642,0
Ref_147643,0
Ref_147644,0
Ref_147645,0
Ref_147646,0
Ref_147647,0
Ref_147648,1
Ref_147649,0
Ref_147650,0
Ref_147651,0
Ref_147652,0
Ref_147653,0
Ref_147654,0
Ref_147655,0
Ref_147656,0
Ref_147657,0
Ref_147658,0
Ref_147659,0
Ref_147660,0
Ref_147661,0
Ref_147662,0
Ref_147663,0
Ref_147664,0
Ref_147665,1
Ref_147666,1
Ref_147667,0
Ref_147668,0
Ref_147669,0
Ref_147670,0
Ref_147671,0
Ref_147672,0
Ref_147673,0
Ref_147674,0
Ref_147675,0
Ref_147676,0
Ref_147677,0
Ref_147678,0
Ref_147679,0
Ref_147680,0
Ref_147681,0
Ref_147682,0
Ref_147683,0
Ref_147684,0
Ref_147685,0
Ref_147686,0
Ref_147687,0
Ref_147688,0
Ref_147689,0
Ref_147690,0
Ref_147691,0
Ref_147692,0
Ref_147693,0
Ref_147694,0
Ref_147695,0
Ref_147696,0
Ref_147697,0
Ref_147698,0
Ref_147699,1
Ref_147700,0
Ref_147701,0
Ref_147702,0
Ref_147703,0
Ref_147704,0
Ref_147705,0
Ref_147706,0
Ref_147707,0
Ref_147708,0
Ref_147709,1
Ref_147710,0
Ref_147711,0
Ref_147712,0
Ref_147713,0
Ref_147714,0
Ref_147715,0
Ref_147716,0
Ref_147717,0
Ref_147718,0
Ref_147719,0
Ref_147720,0
Ref_147721,0
Ref_147722,0
Ref_147723,0
Ref_147724,1
Ref_147725,0
Ref_147726,0
Ref_147727,0
Ref_147728,0
Ref_147729,0
Ref_147730,0
Ref_147731,0
Ref_147732,0
Ref_147733,0
Ref_147734,0
Ref_147735,0
Ref_147736,0
Ref_147737,0
Ref_147738,0
Ref_147739,0
Ref_147740,0
Ref_147741,0
Ref_147742,0
Ref_147743,0
Ref_147744,0
Ref_147745,0
Ref_147746,0
Ref_147747,0
Ref_147748,0
Ref_147749,0
Ref_147750,0
Ref_147751,0
Ref_147752,0
Ref_147753,0
Ref_147754,0
Ref_147755,0
Ref_147756,0
Ref_147757,0
Ref_147758,0
Ref_147759,0
Ref_147760,0
Ref_147761,0
Ref_147762,0
Ref_147763,0
Ref_147764,0
Ref_147765,0
Ref_147766,0
Ref_147767,0
Ref_147768,0
Ref_147769,0
Ref_147770,0
Ref_147771,0
Ref_147772,0
Ref_147773,0
Ref_147774,0
Ref_147775,0
Ref_147776,0
Ref_147777,0
Ref_147778,0
Ref_147779,0
Ref_147780,0
Ref_147781,0
Ref_147782,0
Ref_147783,0
Ref_147784,0
Ref_147785,0
Ref_147786,0
Ref_147787,0
Ref_147788,3
Ref_147789,0
Ref_147790,0
Ref_147791,0
Ref_147792,0
Ref_147793,0
Ref_147794,0
Ref_147795,0
Ref_147796,0
Ref_147797,0
Ref_147798,0
Ref_147799,0
Ref_147800,1
Ref_147801,0
Ref_147802,0
Ref_147803,0
Ref_147804,0
Ref_147805,0
Ref_147806,1
Ref_147807,0
Ref_147808,0
Ref_147809,0
Ref_147810,0
Ref_147811,0
Ref_147812,0
Ref_147813,0
Ref_147814,0
Ref_147815,0
Ref_147816,0
Ref_147817,0
Ref_147818,0
Ref_147819,0
Ref_147820,0
Ref_147821,1
Ref_147822,0
Ref_147823,0
Ref_147824,0
Ref_147825,0
Ref_147826,0
Ref_147827,0
Ref_147828,0
Ref_147829,0
Ref_147830,0
Ref_147831,0
Ref_147832,0
Ref_147833,0
Ref_147834,0
Ref_147835,0
Ref_147836,0
Ref_147837,0
Ref_147838,0
Ref_147839,0
Ref_147840,0
Ref_147841,0
Ref_147842,0
Ref_147843,0
Ref_147844,0
Ref_147845,1
Ref_147846,0
Ref_147847,0
Ref_147848,0
Ref_147849,0
Ref_147850,0
Ref_147851,0
Ref_147852,0
Ref_147853,0
Ref_147854,0
Ref_147855,0
Ref_147856,0
Ref_147857,0
Ref_147858,0
Ref_147859,0
Ref_147860,0
Ref_147861,0
Ref_147862,0
Ref_147863,0
Ref_147864,0
Ref_147865,0
Ref_147866,0
Ref_147867,0
Ref_147868,0
Ref_147869,0
Ref_147870,2
Ref_147871,0
Ref_147872,0
Ref_147873,0
Ref_147874,0
Ref_147875,0
Ref_147876,0
Ref_147877,0
Ref_147878,0
Ref_147879,0
Ref_147880,0
Ref_147881,0
Ref_147882,0
Ref_147883,0
Ref_147884,0
Ref_147885,0
Ref_147886,0
Ref_147887,0
Ref_147888,0
Ref_147889,0
Ref_147890,0
Ref_147891,0
Ref_147892,1
Ref_147893,0
Ref_147894,0
Ref_147895,0
Ref_147896,0
Ref_147897,0
Ref_147898,0
Ref_147899,0
Ref_147900,0
Ref_147901,0
Ref_147902,0
Ref_147903,0
Ref_147904,0
Ref_147905,0
Ref_147906,0
Ref_147907,0
Ref_147908,0
Ref_147909,0
Ref_147910,0
Ref_147911,0
Ref_147912,0
Ref_147913,0
Ref_147914,0
Ref_147915,0
Ref_147916,0
Ref_147917,0
Ref_147918,0
Ref_147919,0
Ref_147920,0
Ref_147921,0
Ref_147922,0
Ref_147923,0
Ref_147924,0
Ref_147925,0
Ref_147926,0
Ref_147927,0
Ref_147928,0
Ref_147929,0
Ref_147930,0
Ref_147931,0
Ref_147932,0
Ref_147933,0
Ref_147934,1
Ref_147935,0
Ref_147936,0
Ref_147937,0
Ref_147938,0
Ref_147939,0
Ref_147940,0
Ref_147941,0
Ref_147942,0
Ref_147943,0
